Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Ashish,2018-09-13 19:45:40,00:29:22,Autoplayed: user action: Unspecified; ,Friends: Season 9: The One Where Monica Sings (Episode 13),,Samsung 2017 Kant-M UHD TV Smart TV,00:30:44,Not latest view,US (United States)
Ashish,2018-09-13 16:45:19,00:00:50,Autoplayed: user action: None; ,Friends: Season 9: The One Where Monica Sings (Episode 13),,Samsung 2017 Kant-M UHD TV Smart TV,00:00:50,Not latest view,US (United States)
Ashish,2018-09-13 16:09:08,00:22:36,Autoplayed: user action: Unspecified; ,Friends: Season 9: The One with Phoebe's Rats (Episode 12),,Samsung 2017 Kant-M UHD TV Smart TV,00:23:11,Not latest view,US (United States)
Ashish,2018-09-13 15:46:05,00:22:39,,Friends: Season 9: The One Where Rachel Goes Back to Work (Episode 11),,Samsung 2017 Kant-M UHD TV Smart TV,00:23:09,Not latest view,US (United States)
Ashish,2018-09-13 04:46:38,00:31:23,,National Treasure,,Netflix Windows App - Cadmium Windows Mobile,00:53:19,Not latest view,US (United States)
Ashish,2018-09-13 03:54:14,00:23:26,Autoplayed: user action: Unspecified; ,Friends: Season 9: The One with Christmas in Tulsa (Episode 10),,Samsung 2017 Kant-M UHD TV Smart TV,00:23:06,Not latest view,US (United States)
Ashish,2018-09-13 03:31:14,00:22:40,Autoplayed: user action: Unspecified; ,Friends: Season 9: The One with Rachel's Phone Number (Episode 9),,Samsung 2017 Kant-M UHD TV Smart TV,00:23:09,Not latest view,US (United States)
Ashish,2018-09-13 03:05:45,00:25:10,Autoplayed: user action: None; ,Friends: Season 9: The One with Rachel's Other Sister (Episode 8),,Samsung 2017 Kant-M UHD TV Smart TV,00:25:10,Not latest view,US (United States)
Ashish,2018-09-13 02:42:53,00:22:33,Autoplayed: user action: Unspecified; ,Friends: Season 9: The One with Ross' Inappropriate Song (Episode 7),,Samsung 2017 Kant-M UHD TV Smart TV,00:23:09,Not latest view,US (United States)
Ashish,2018-09-13 02:11:17,00:31:18,Autoplayed: user action: Unspecified; ,Friends: Season 9: The One with the Male Nanny (Episode 6),,Samsung 2017 Kant-M UHD TV Smart TV,00:31:56,Not latest view,US (United States)
Ashish,2018-09-13 01:47:50,00:23:08,Autoplayed: user action: None; ,Friends: Season 9: The One with Phoebe's Birthday Dinner (Episode 5),,Samsung 2017 Kant-M UHD TV Smart TV,00:23:08,Not latest view,US (United States)
Ashish,2018-09-13 01:24:52,00:22:39,Autoplayed: user action: Unspecified; ,Friends: Season 9: The One with the Sharks (Episode 4),,Samsung 2017 Kant-M UHD TV Smart TV,00:23:09,Not latest view,US (United States)
Ashish,2018-09-13 01:20:06,00:04:26,Autoplayed: user action: Unspecified; ,Friends: Season 9: The One with the Pediatrician (Episode 3),,Samsung 2017 Kant-M UHD TV Smart TV,00:23:11,Not latest view,US (United States)
Ashish,2018-09-13 01:13:43,00:06:04,Autoplayed: user action: Unspecified; ,National Treasure,,Samsung 2017 Kant-M UHD TV Smart TV,00:21:25,Not latest view,US (United States)
Ashish,2018-09-12 20:39:35,00:18:20,Autoplayed: user action: Unspecified; ,Friends: Season 9: The One with the Pediatrician (Episode 3),,Samsung 2017 Kant-M UHD TV Smart TV,00:18:46,Not latest view,US (United States)
Ashish,2018-09-12 20:16:44,00:22:32,Autoplayed: user action: Unspecified; ,Friends: Season 9: The One Where Emma Cries (Episode 2),,Samsung 2017 Kant-M UHD TV Smart TV,00:23:07,Not latest view,US (United States)
Ashish,2018-09-12 20:01:07,00:15:22,Autoplayed: user action: Unspecified; ,National Treasure,,Samsung 2017 Kant-M UHD TV Smart TV,00:15:22,Not latest view,US (United States)
Ashish,2018-09-12 18:37:36,00:00:01,,Friends: Season 9: The One Where Emma Cries (Episode 2),,Samsung 2017 Kant-M UHD TV Smart TV,00:00:01,Not latest view,US (United States)
Ashish,2018-09-12 18:14:59,00:22:33,Autoplayed: user action: Unspecified; ,Friends: Season 9: The One Where No One Proposes (Episode 1),,Samsung 2017 Kant-M UHD TV Smart TV,00:23:09,Not latest view,US (United States)
Ashish,2018-09-12 17:53:43,00:20:58,,Friends: Season 8: The One Where Rachel Has a Baby: Part 2 (Episode 24),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:54,Not latest view,US (United States)
Ashish,2018-09-12 17:32:14,00:21:24,Autoplayed: user action: Unspecified; ,Friends: Season 8: The One Where Rachel Has a Baby: Part 1 (Episode 23),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:52,Not latest view,US (United States)
Ashish,2018-09-12 17:10:17,00:21:36,Autoplayed: user action: Unspecified; ,Friends: Season 8: The One Where Rachel Is Late (Episode 22),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:52,Not latest view,US (United States)
Ashish,2018-09-12 16:15:47,00:21:53,Autoplayed: user action: Unspecified; ,Friends: Season 8: The One with the Cooking Class (Episode 21),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:53,Not latest view,US (United States)
Ashish,2018-09-12 15:53:34,00:21:53,Autoplayed: user action: None; ,Friends: Season 8: The One with the Baby Shower (Episode 20),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:53,Not latest view,US (United States)
Ashish,2018-09-12 15:43:40,00:09:36,Autoplayed: user action: Unspecified; ,Friends: Season 8: The One with Joey's Interview (Episode 19),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:55,Not latest view,US (United States)
Ashish,2018-09-12 04:54:47,02:16:01,,Armageddon,,Netflix Windows App - Cadmium Windows Mobile,02:24:06,02:24:06,US (United States)
Ashish,2018-09-12 04:41:49,00:03:56,Autoplayed: user action: Unspecified; ,Armageddon,,Samsung 2017 Kant-M UHD TV Smart TV,00:03:56,Not latest view,US (United States)
Ashish,2018-09-12 04:10:23,00:11:51,Autoplayed: user action: Unspecified; ,Friends: Season 8: The One with Joey's Interview (Episode 19),,Samsung 2017 Kant-M UHD TV Smart TV,00:12:20,Not latest view,US (United States)
Ashish,2018-09-12 03:48:12,00:21:52,Autoplayed: user action: None; ,Friends: Season 8: The One in Massapequa (Episode 18),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:52,Not latest view,US (United States)
Ashish,2018-09-12 03:42:20,00:05:32,,Friends: Season 8: The One with the Tea Leaves (Episode 17),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:53,Not latest view,US (United States)
Ashish,2018-09-12 02:01:57,00:16:22,Autoplayed: user action: None; ,Friends: Season 8: The One with the Tea Leaves (Episode 17),,Samsung 2017 Kant-M UHD TV Smart TV,00:16:22,Not latest view,US (United States)
Ashish,2018-09-12 01:41:04,00:20:34,Autoplayed: user action: Unspecified; ,Friends: Season 8: The One Where Joey Tells Rachel (Episode 16),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:04,Not latest view,US (United States)
Ashish,2018-09-12 01:19:19,00:21:25,Autoplayed: user action: Unspecified; ,Friends: Season 8: The One with the Birthing Video (Episode 15),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:53,Not latest view,US (United States)
Ashish,2018-09-12 00:57:07,00:21:53,Autoplayed: user action: None; ,Friends: Season 8: The One with the Secret Closet (Episode 14),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:53,Not latest view,US (United States)
Ashish,2018-09-12 00:35:41,00:21:08,Autoplayed: user action: Unspecified; ,Friends: Season 8: The One Where Chandler Takes a Bath (Episode 13),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:33,Not latest view,US (United States)
Ashish,2018-09-12 00:13:59,00:21:23,Autoplayed: user action: Unspecified; ,Friends: Season 8: The One Where Joey Dates Rachel (Episode 12),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:52,Not latest view,US (United States)
Ashish,2018-09-11 23:51:48,00:21:53,Autoplayed: user action: None; ,Friends: Season 8: The One with the Creepy Holiday Card (Episode 11),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:53,Not latest view,US (United States)
Ashish,2018-09-11 23:43:34,00:07:55,Autoplayed: user action: Unspecified; ,Friends: Season 8: The One with Monica's Boots (Episode 10),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:54,Not latest view,US (United States)
Ashish,2018-09-11 23:27:33,00:13:31,Autoplayed: user action: Unspecified; ,Friends: Season 8: The One with Monica's Boots (Episode 10),,Samsung 2017 Kant-M UHD TV Smart TV,00:13:59,Not latest view,US (United States)
Ashish,2018-09-11 23:05:06,00:21:52,Autoplayed: user action: None; ,Friends: Season 8: The One with the Rumor (Episode 9),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:52,Not latest view,US (United States)
Ashish,2018-09-11 22:43:04,00:21:43,Autoplayed: user action: None; ,Friends: Season 8: The One with the Stripper (Episode 8),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:43,Not latest view,US (United States)
Ashish,2018-09-11 22:20:51,00:21:54,Autoplayed: user action: None; ,Friends: Season 8: The One with the Stain (Episode 7),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:54,Not latest view,US (United States)
Ashish,2018-09-11 21:59:09,00:21:23,Autoplayed: user action: Unspecified; ,Friends: Season 8: The One with the Halloween Party (Episode 6),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:52,Not latest view,US (United States)
Ashish,2018-09-11 21:36:57,00:21:54,Autoplayed: user action: None; ,Friends: Season 8: The One with Rachel's Date (Episode 5),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:54,Not latest view,US (United States)
Ashish,2018-09-11 21:05:43,00:22:02,Autoplayed: user action: Unspecified; ,Friends: Season 8: The One with the Videotape (Episode 4),,Samsung 2017 Kant-M UHD TV Smart TV,00:22:22,Not latest view,US (United States)
Ashish,2018-09-11 20:43:55,00:21:28,Autoplayed: user action: Unspecified; ,Friends: Season 8: The One Where Rachel Tells ... (Episode 3),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:54,Not latest view,US (United States)
Ashish,2018-09-11 19:28:47,00:21:26,Autoplayed: user action: Unspecified; ,Friends: Season 8: The One with the Red Sweater (Episode 2),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:53,Not latest view,US (United States)
Ashish,2018-09-11 19:06:29,00:21:58,Autoplayed: user action: Unspecified; ,Friends: Season 8: The One After I Do (Episode 1),,Samsung 2017 Kant-M UHD TV Smart TV,00:22:22,Not latest view,US (United States)
Ashish,2018-09-11 18:44:26,00:21:43,Autoplayed: user action: Unspecified; ,Friends: Season 7: The One with Chandler and Monica's Wedding: Part 2 (Episode 24),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:52,Not latest view,US (United States)
Ashish,2018-09-11 18:22:35,00:21:35,Autoplayed: user action: None; ,Friends: Season 7: The One with Chandler and Monica's Wedding: Part 1 (Episode 23),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:35,Not latest view,US (United States)
Ashish,2018-09-11 18:00:23,00:21:53,Autoplayed: user action: None; ,Friends: Season 7: The One with Chandler's Dad (Episode 22),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:53,Not latest view,US (United States)
Ashish,2018-09-11 17:38:10,00:21:53,Autoplayed: user action: None; ,Friends: Season 7: The One with the Vows (Episode 21),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:53,Not latest view,US (United States)
Ashish,2018-09-11 16:35:45,00:21:23,Autoplayed: user action: Unspecified; ,Friends: Season 7: The One with Rachel's Big Kiss (Episode 20),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:53,Not latest view,US (United States)
Ashish,2018-09-11 16:13:32,00:21:54,Autoplayed: user action: None; ,Friends: Season 7: The One with Ross and Monica's Cousin (Episode 19),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:54,Not latest view,US (United States)
Ashish,2018-09-11 16:00:12,00:12:59,Autoplayed: user action: Unspecified; ,Friends: Season 7: The One with Joey's Award (Episode 18),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:52,Not latest view,US (United States)
Ashish,2018-09-11 03:08:50,00:13:40,Autoplayed: user action: Unspecified; ,NOVA: Inside Einstein's Mind,,Samsung 2017 Kant-M UHD TV Smart TV,00:13:40,00:13:40,US (United States)
Ashish,2018-09-11 02:58:39,00:08:53,Autoplayed: user action: None; ,Friends: Season 7: The One with Joey's Award (Episode 18),,Samsung 2017 Kant-M UHD TV Smart TV,00:08:53,Not latest view,US (United States)
Ashish,2018-09-11 02:29:29,00:21:53,Autoplayed: user action: Unspecified; ,Friends: Season 7: The One with the Cheap Wedding Dress (Episode 17),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:53,Not latest view,US (United States)
Ashish,2018-09-11 02:07:34,00:21:32,Autoplayed: user action: Unspecified; ,Friends: Season 7: The One with the Truth About London (Episode 16),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:52,Not latest view,US (United States)
Ashish,2018-09-11 01:26:28,00:00:39,Autoplayed: user action: Unspecified; ,Friends: Season 7: The One with Joey's New Brain (Episode 15),,Samsung 2017 Kant-M UHD TV Smart TV,00:22:23,Not latest view,US (United States)
Ashish,2018-09-11 01:04:43,00:21:26,Autoplayed: user action: Unspecified; ,Friends: Season 7: The One Where They All Turn Thirty (Episode 14),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:53,Not latest view,US (United States)
Ashish,2018-09-10 23:43:31,00:21:54,Autoplayed: user action: Unspecified; ,Friends: Season 7: The One Where Rosita Dies (Episode 13),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:54,Not latest view,US (United States)
Ashish,2018-09-10 23:34:45,00:08:26,Autoplayed: user action: Unspecified; ,Friends: Season 7: The One Where They're Up All Night (Episode 12),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:53,Not latest view,US (United States)
Ashish,2018-09-10 21:18:59,02:14:54,Autoplayed: user action: Unspecified; ,Hate Story,,Samsung 2017 Kant-M UHD TV Smart TV,02:15:36,02:15:36,US (United States)
Ashish,2018-09-10 21:04:50,00:13:45,Autoplayed: user action: Unspecified; ,Ankur Arora Murder Case,,Samsung 2017 Kant-M UHD TV Smart TV,00:13:45,00:13:45,US (United States)
Ashish,2018-09-10 21:04:03,00:00:02,Autoplayed: user action: None; ,Mujhse Shaadi Karogi,,Samsung 2017 Kant-M UHD TV Smart TV,00:54:32,Not latest view,US (United States)
Ashish,2018-09-10 18:34:56,02:28:08,Autoplayed: user action: Unspecified; ,Kya Kehna,,Samsung 2017 Kant-M UHD TV Smart TV,02:28:08,02:28:08,US (United States)
Ashish,2018-09-10 17:24:24,00:16:02,Autoplayed: user action: Unspecified; ,Friends: Season 7: The One Where They're Up All Night (Episode 12),,Samsung 2017 Kant-M UHD TV Smart TV,00:13:27,Not latest view,US (United States)
Ashish,2018-09-10 17:02:14,00:21:54,Autoplayed: user action: None; ,Friends: Season 7: The One with All the Cheesecakes (Episode 11),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:54,Not latest view,US (United States)
Ashish,2018-09-10 16:40:03,00:21:52,Autoplayed: user action: None; ,Friends: Season 7: The One with the Holiday Armadillo (Episode 10),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:52,Not latest view,US (United States)
Ashish,2018-09-10 16:02:16,00:19:48,Autoplayed: user action: Unspecified; ,Friends: Season 7: The One with All the Candy (Episode 9),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:52,Not latest view,US (United States)
Ashish,2018-09-10 15:36:10,00:17:05,,Love and Shukla,,Samsung 2017 Kant-M UHD TV Smart TV,01:48:03,01:48:03,US (United States)
Ashish,2018-09-10 04:08:10,01:30:12,Autoplayed: user action: Unspecified; ,Love and Shukla,,Samsung 2017 Kant-M UHD TV Smart TV,01:30:58,Not latest view,US (United States)
Ashish,2018-09-10 04:04:43,00:00:32,Autoplayed: user action: None; ,Marvel's The Defenders: Limited Series: The H Word (Episode 1),,Samsung 2017 Kant-M UHD TV Smart TV,00:00:32,Not latest view,US (United States)
Ashish,2018-09-10 04:01:46,00:02:05,Autoplayed: user action: None; ,Friends: Season 7: The One with All the Candy (Episode 9),,Samsung 2017 Kant-M UHD TV Smart TV,00:02:05,Not latest view,US (United States)
Ashish,2018-09-10 03:40:03,00:21:25,Autoplayed: user action: Unspecified; ,Friends: Season 7: The One Where Chandler Doesn't Like Dogs (Episode 8),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:53,Not latest view,US (United States)
Ashish,2018-09-10 03:17:53,00:21:52,Autoplayed: user action: None; ,Friends: Season 7: The One with Ross' Library Book (Episode 7),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:52,Not latest view,US (United States)
Ashish,2018-09-10 02:57:50,00:19:43,,Friends: Season 7: The One with the Nap Partners (Episode 6),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:53,Not latest view,US (United States)
Ashish,2018-09-10 01:37:37,00:01:44,Autoplayed: user action: Unspecified; ,Friends: Season 7: The One with the Nap Partners (Episode 6),,Samsung 2017 Kant-M UHD TV Smart TV,00:02:11,Not latest view,US (United States)
Ashish,2018-09-10 01:15:53,00:21:25,Autoplayed: user action: Unspecified; ,Friends: Season 7: The One with the Engagement Picture (Episode 5),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:53,Not latest view,US (United States)
Ashish,2018-09-10 00:54:22,00:21:03,Autoplayed: user action: Unspecified; ,Friends: Season 7: The One with Rachel's Assistant (Episode 4),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:51,Not latest view,US (United States)
Ashish,2018-09-10 00:33:24,00:20:39,,Friends: Season 7: The One with Phoebe's Cookies (Episode 3),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:14,Not latest view,US (United States)
Ashish,2018-09-10 00:32:28,00:00:03,,Friends: Season 7: The One with Chandler and Monica's Wedding: Part 1 (Episode 23),,Samsung 2017 Kant-M UHD TV Smart TV,00:00:03,Not latest view,US (United States)
Ashish,2018-09-10 00:12:05,00:19:28,Autoplayed: user action: Unspecified; ,Friends: Season 7: The One with Rachel's Assistant (Episode 4),,Samsung 2017 Kant-M UHD TV Smart TV,00:19:54,Not latest view,US (United States)
Ashish,2018-09-09 23:50:31,00:21:14,,Friends: Season 7: The One with Phoebe's Cookies (Episode 3),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:14,Not latest view,US (United States)
Ashish,2018-09-09 20:53:46,00:21:21,Autoplayed: user action: Unspecified; ,Friends: Season 7: The One with Rachel's Book (Episode 2),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:52,Not latest view,US (United States)
Ashish,2018-09-09 20:31:34,00:21:53,Autoplayed: user action: None; ,Friends: Season 7: The One with Monica's Thunder (Episode 1),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:53,Not latest view,US (United States)
Ashish,2018-09-09 20:09:24,00:21:53,Autoplayed: user action: None; ,Friends: Season 6: The One with the Proposal: Part 2 (Episode 25),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:53,Not latest view,US (United States)
Ashish,2018-09-09 19:47:11,00:21:12,Autoplayed: user action: Unspecified; ,Friends: Season 6: The One with the Proposal: Part 1 (Episode 24),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:41,Not latest view,US (United States)
Ashish,2018-09-09 19:24:48,00:22:06,Autoplayed: user action: None; ,Friends: Season 6: The One with the Ring (Episode 23),,Samsung 2017 Kant-M UHD TV Smart TV,00:22:06,Not latest view,US (United States)
Ashish,2018-09-09 19:02:29,00:22:02,Autoplayed: user action: None; ,Friends: Season 6: The One Where Paul's the Man (Episode 22),,Samsung 2017 Kant-M UHD TV Smart TV,00:22:02,Not latest view,US (United States)
